10346,Emma Brown,76,Australia,Premium,817,Comedy,2024-03-11,Boomers,Hardcore Viewer,Lost User
10347,Sarah Johnson,46,UK,Premium,922,Action,2024-10-09,Gen X,Ultimate Binger,Lost User
10348,Sarah Garcia,59,Japan,Standard,981,Comedy,2024-07-03,Boomers,Ultimate Binger,Lost User
10349,Michael Martinez,66,Australia,Standard,784,Comedy,2024-06-09,Boomers,Marathon Watcher,Lost User
10350,David Smith,14,Canada,Premium,306,Action,2025-02-01,Gen Z,Binge Watcher,Dormant User
10351,David Jones,39,France,Standard,20,Action,2024-04-26,Millennials,Casual Viewer,Lost User
10352,Jane Hernandez,65,UK,Basic,711,Drama,2024-04-20,Boomers,Marathon Watcher,Lost User
10353,Sarah Williams,77,Australia,Basic,353,Drama,2024-04-08,Boomers,Binge Watcher,Lost User
10354,Michael Garcia,38,Australia,Basic,404,Action,2024-03-16,Millennials,Dedicated Viewer,Lost User
10355,Sarah Martinez,68,Japan,Standard,338,Horror,2024-04-06,Boomers,Binge Watcher,Lost User
10356,Emma Williams,15,USA,Basic,648,Sci-Fi,2024-12-23,Gen Z,Streaming Fanatic,Lost User
10357,James Martinez,39,Australia,Premium,242,Drama,2024-04-01,Millennials,Regular Watcher,Lost User
10358,Jane Davis,58,UK,Standard,845,Drama,2024-06-26,Gen X,Hardcore Viewer,Lost User
10359,Sarah Hernandez,40,UK,Basic,751,Horror,2024-11-25,Millennials,Marathon Watcher,Lost User
10360,James Jones,34,Japan,Basic,733,Drama,2024-12-21,Millennials,Marathon Watcher,Lost User
10361,John Hernandez,28,Japan,Basic,322,Romance,2024-10-10,Millennials,Binge Watcher,Lost User
10362,Michael Williams,49,Brazil,Premium,55,Drama,2025-02-01,Gen X,Casual Viewer,Dormant User
10363,Sarah Martinez,25,Australia,Premium,164,Documentary,2024-05-20,Gen Z,Light Watcher,Lost User
10364,Katie Jones,26,India,Standard,446,Comedy,2025-01-28,Gen Z,Dedicated Viewer,Dormant User
10365,David Martinez,51,Australia,Basic,520,Drama,2024-04-05,Gen X,TV Addict,Lost User
10366,Sarah Garcia,53,UK,Basic,726,Sci-Fi,2024-06-13,Gen X,Marathon Watcher,Lost User
10367,Katie Williams,56,Mexico,Premium,976,Sci-Fi,2024-03-26,Gen X,Ultimate Binger,Lost User
10368,James Williams,49,France,Basic,74,Documentary,2024-03-29,Gen X,Casual Viewer,Lost User
10369,John Johnson,51,Australia,Standard,277,Drama,2025-02-28,Gen X,Regular Watcher,Dormant User
10370,Katie Williams,51,Brazil,Basic,642,Horror,2025-02-05,Gen X,Streaming Fanatic,Dormant User
10371,Sarah Brown,52,USA,Premium,998,Sci-Fi,2024-03-19,Gen X,Ultimate Binger,Lost User
10372,Jane Martinez,65,Japan,Basic,494,Romance,2024-09-01,Boomers,Dedicated Viewer,Lost User
10373,Katie Johnson,57,Japan,Basic,942,Romance,2024-08-04,Gen X,Ultimate Binger,Lost User
10374,David Smith,38,France,Premium,911,Drama,2024-03-17,Millennials,Ultimate Binger,Lost User
10375,Emma Jones,45,India,Standard,451,Horror,2025-02-18,Gen X,Dedicated Viewer,Dormant User
10376,Alex Garcia,40,UK,Standard,512,Documentary,2024-06-27,Millennials,TV Addict,Lost User
10377,Katie Williams,13,Australia,Premium,713,Action,2024-03-16,Gen Z,Marathon Watcher,Lost User
10378,Michael Brown,49,Mexico,Premium,752,Sci-Fi,2024-10-21,Gen X,Marathon Watcher,Lost User
10379,Katie Johnson,33,USA,Premium,648,Drama,2025-02-11,Millennials,Streaming Fanatic,Dormant User
10380,Jane Jones,34,Mexico,Premium,179,Sci-Fi,2025-02-13,Millennials,Light Watcher,Dormant User
10381,John Smith,44,UK,Basic,558,Comedy,2025-03-06,Gen X,TV Addict,Recently Inactive
10382,Katie Hernandez,60,Mexico,Premium,218,Comedy,2024-08-02,Boomers,Regular Watcher,Lost User
10383,David Jones,58,USA,Premium,287,Documentary,2025-02-10,Gen X,Regular Watcher,Dormant User
10384,Michael Davis,30,France,Basic,587,Horror,2024-12-16,Millennials,TV Addict,Lost User
10385,Michael Garcia,80,Mexico,Basic,603,Drama,2025-02-07,Boomers,Streaming Fanatic,Dormant User
10386,John Hernandez,45,India,Premium,889,Romance,2025-01-10,Gen X,Hardcore Viewer,Dormant User
10387,Sarah Hernandez,73,Germany,Premium,351,Romance,2024-10-25,Boomers,Binge Watcher,Lost User
10388,Katie Williams,19,India,Premium,425,Sci-Fi,2024-04-11,Gen Z,Dedicated Viewer,Lost User
10389,Chris Johnson,66,USA,Premium,546,Horror,2024-04-09,Boomers,TV Addict,Lost User
10390,Michael Martinez,33,Germany,Premium,885,Documentary,2024-04-25,Millennials,Hardcore Viewer,Lost User
10391,Alex Garcia,45,USA,Premium,537,Documentary,2024-04-23,Gen X,TV Addict,Lost User
10392,Emma Davis,80,India,Basic,39,Documentary,2024-05-09,Boomers,Casual Viewer,Lost User
10393,Michael Miller,30,USA,Standard,851,Drama,2024-12-26,Millennials,Hardcore Viewer,Lost User
10394,Jane Davis,60,Germany,Premium,486,Horror,2024-09-05,Boomers,Dedicated Viewer,Lost User
10395,James Martinez,49,Germany,Standard,153,Horror,2024-08-14,Gen X,Light Watcher,Lost User
10396,Jane Williams,57,UK,Basic,993,Sci-Fi,2024-12-01,Gen X,Ultimate Binger,Lost User
10397,David Brown,15,USA,Premium,481,Drama,2024-10-22,Gen Z,Dedicated Viewer,Lost User
10398,Alex Martinez,46,Germany,Basic,999,Drama,2024-12-12,Gen X,Ultimate Binger,Lost User
10399,Emma Hernandez,16,Canada,Standard,586,Action,2024-12-20,Gen Z,TV Addict,Lost User
10400,Emma Miller,27,Canada,Premium,866,Drama,2024-04-13,Gen Z,Hardcore Viewer,Lost User
10401,Chris Brown,59,Canada,Premium,154,Action,2024-08-07,Boomers,Light Watcher,Lost User
10402,Emma Brown,50,Germany,Standard,187,Romance,2024-08-30,Gen X,Light Watcher,Lost User
10403,Alex Davis,20,Mexico,Basic,261,Romance,2024-10-02,Gen Z,Regular Watcher,Lost User
10404,John Smith,80,Germany,Basic,702,Sci-Fi,2025-01-20,Boomers,Marathon Watcher,Dormant User
10405,Jane Brown,33,Canada,Basic,716,Documentary,2024-06-22,Millennials,Marathon Watcher,Lost User
10406,James Williams,14,UK,Basic,482,Drama,2024-08-15,Gen Z,Dedicated Viewer,Lost User
10407,Chris Johnson,72,Brazil,Premium,578,Documentary,2024-06-15,Boomers,TV Addict,Lost User
10408,David Davis,50,India,Premium,100,Documentary,2025-02-09,Gen X,Light Watcher,Dormant User
10409,Alex Hernandez,41,Australia,Basic,461,Drama,2024-09-05,Millennials,Dedicated Viewer,Lost User
10410,John Martinez,47,Canada,Basic,909,Action,2024-04-03,Gen X,Ultimate Binger,Lost User
10411,Michael Garcia,35,Japan,Standard,754,Action,2024-06-10,Millennials,Marathon Watcher,Lost User
10412,James Garcia,76,France,Premium,254,Romance,2024-05-13,Boomers,Regular Watcher,Lost User
10413,James Martinez,49,India,Premium,455,Documentary,2024-06-08,Gen X,Dedicated Viewer,Lost User
10414,Emma Davis,26,Australia,Basic,748,Documentary,2024-09-05,Gen Z,Marathon Watcher,Lost User
10415,Alex Brown,35,Brazil,Basic,889,Horror,2024-05-10,Millennials,Hardcore Viewer,Lost User
10416,Emma Miller,60,India,Premium,77,Horror,2024-10-04,Boomers,Casual Viewer,Lost User
10417,John Miller,74,USA,Basic,603,Drama,2024-06-15,Boomers,Streaming Fanatic,Lost User
10418,Jane Johnson,19,Brazil,Standard,9,Action,2024-12-03,Gen Z,Casual Viewer,Lost User
10419,Alex Jones,21,UK,Premium,453,Horror,2024-10-24,Gen Z,Dedicated Viewer,Lost User
10420,Katie Martinez,27,Brazil,Basic,389,Comedy,2024-04-28,Gen Z,Binge Watcher,Lost User
10421,Chris Martinez,45,Germany,Basic,582,Romance,2024-12-17,Gen X,TV Addict,Lost User
10422,Jane Garcia,15,France,Standard,535,Action,2024-08-15,Gen Z,TV Addict,Lost User
10423,Emma Williams,40,Australia,Basic,441,Horror,2024-10-25,Millennials,Dedicated Viewer,Lost User
10424,Alex Williams,30,Australia,Premium,562,Drama,2024-03-13,Millennials,TV Addict,Lost User
10425,Katie Garcia,70,UK,Basic,525,Action,2024-12-06,Boomers,TV Addict,Lost User
10426,Jane Davis,32,Brazil,Basic,602,Sci-Fi,2024-08-30,Millennials,Streaming Fanatic,Lost User
10427,John Davis,39,Japan,Premium,566,Romance,2024-11-01,Millennials,TV Addict,Lost User
10428,John Jones,45,Mexico,Basic,728,Horror,2024-05-29,Gen X,Marathon Watcher,Lost User
10429,Sarah Davis,17,Japan,Standard,775,Comedy,2024-05-06,Gen Z,Marathon Watcher,Lost User
10430,James Jones,63,Mexico,Standard,228,Romance,2024-12-11,Boomers,Regular Watcher,Lost User
10431,Jane Smith,38,India,Premium,934,Sci-Fi,2024-12-13,Millennials,Ultimate Binger,Lost User
10432,Sarah Jones,44,India,Basic,730,Action,2025-01-30,Gen X,Marathon Watcher,Dormant User
10433,Sarah Martinez,64,Canada,Basic,328,Drama,2025-02-05,Boomers,Binge Watcher,Dormant User
10434,Emma Williams,21,UK,Basic,76,Documentary,2025-01-06,Gen Z,Casual Viewer,Dormant User
10435,John Jones,72,Brazil,Premium,85,Romance,2024-04-18,Boomers,Casual Viewer,Lost User
10436,David Garcia,18,Japan,Standard,655,Romance,2025-01-05,Gen Z,Streaming Fanatic,Dormant User
10437,David Jones,65,France,Premium,621,Drama,2025-01-24,Boomers,Streaming Fanatic,Dormant User
10438,David Miller,78,Brazil,Premium,860,Drama,2025-03-06,Boomers,Hardcore Viewer,Recently Inactive
10439,Alex Jones,59,Mexico,Standard,191,Romance,2024-05-22,Boomers,Light Watcher,Lost User
10440,Chris Jones,26,Germany,Standard,339,Documentary,2024-11-26,Gen Z,Binge Watcher,Lost User
10441,John Hernandez,23,USA,Standard,687,Sci-Fi,2024-10-10,Gen Z,Streaming Fanatic,Lost User
10442,David Hernandez,20,Australia,Basic,8,Documentary,2024-04-16,Gen Z,Casual Viewer,Lost User
10443,Chris Hernandez,45,India,Premium,421,Sci-Fi,2024-08-05,Gen X,Dedicated Viewer,Lost User
10444,James Davis,37,Mexico,Premium,631,Romance,2024-04-03,Millennials,Streaming Fanatic,Lost User
10445,James Jones,16,USA,Standard,727,Horror,2024-05-24,Gen Z,Marathon Watcher,Lost User
10446,David Miller,21,India,Standard,456,Horror,2025-01-27,Gen Z,Dedicated Viewer,Dormant User
10447,Alex Davis,41,Canada,Basic,992,Documentary,2025-03-08,Millennials,Ultimate Binger,Recently Inactive
10448,Jane Davis,55,Japan,Standard,953,Drama,2024-10-27,Gen X,Ultimate Binger,Lost User
10449,Michael Davis,23,Australia,Standard,989,Sci-Fi,2024-03-14,Gen Z,Ultimate Binger,Lost User
10450,James Smith,39,USA,Premium,268,Sci-Fi,2025-01-16,Millennials,Regular Watcher,Dormant User
10451,Alex Garcia,76,France,Premium,667,Action,2024-10-14,Boomers,Streaming Fanatic,Lost User
10452,Katie Garcia,53,Canada,Standard,665,Drama,2024-12-21,Gen X,Streaming Fanatic,Lost User
10453,Michael Jones,25,Japan,Premium,957,Action,2024-12-31,Gen Z,Ultimate Binger,Lost User
10454,David Brown,56,France,Premium,806,Action,2024-04-14,Gen X,Hardcore Viewer,Lost User
10455,Emma Brown,18,Mexico,Standard,552,Drama,2024-11-06,Gen Z,TV Addict,Lost User
10456,Chris Miller,43,Germany,Premium,45,Drama,2024-03-19,Millennials,Casual Viewer,Lost User
10457,Michael Davis,30,USA,Premium,913,Drama,2025-03-01,Millennials,Ultimate Binger,Dormant User
10458,John Smith,19,India,Standard,922,Comedy,2024-06-15,Gen Z,Ultimate Binger,Lost User
10459,Emma Smith,46,USA,Basic,72,Documentary,2025-03-08,Gen X,Casual Viewer,Recently Inactive
10460,Sarah Davis,73,Mexico,Standard,771,Action,2024-11-08,Boomers,Marathon Watcher,Lost User
10461,David Hernandez,68,UK,Standard,395,Horror,2025-02-22,Boomers,Binge Watcher,Dormant User
10462,Sarah Smith,77,Australia,Standard,696,Comedy,2024-11-21,Boomers,Streaming Fanatic,Lost User
10463,Sarah Smith,18,Mexico,Premium,738,Drama,2024-12-24,Gen Z,Marathon Watcher,Lost User
10464,Michael Martinez,78,Canada,Standard,461,Romance,2024-11-04,Boomers,Dedicated Viewer,Lost User
10465,Emma Davis,24,Germany,Standard,777,Sci-Fi,2024-06-04,Gen Z,Marathon Watcher,Lost User
10466,Sarah Smith,53,UK,Basic,503,Documentary,2024-08-20,Gen X,TV Addict,Lost User
10467,James Garcia,55,Mexico,Basic,634,Documentary,2024-12-15,Gen X,Streaming Fanatic,Lost User
10468,John Davis,14,USA,Standard,281,Documentary,2024-10-19,Gen Z,Regular Watcher,Lost User
10469,Sarah Martinez,61,Brazil,Basic,144,Comedy,2025-02-10,Boomers,Light Watcher,Dormant User
10470,Katie Hernandez,64,India,Basic,677,Drama,2024-09-24,Boomers,Streaming Fanatic,Lost User
10471,Emma Garcia,29,UK,Premium,667,Drama,2024-07-10,Millennials,Streaming Fanatic,Lost User
10472,Jane Smith,77,Mexico,Basic,349,Documentary,2024-03-14,Boomers,Binge Watcher,Lost User
10473,Jane Jones,72,Japan,Standard,413,Sci-Fi,2024-06-13,Boomers,Dedicated Viewer,Lost User
10474,Sarah Hernandez,78,UK,Basic,652,Drama,2025-02-04,Boomers,Streaming Fanatic,Dormant User
10475,Alex Smith,46,Germany,Premium,983,Drama,2024-04-01,Gen X,Ultimate Binger,Lost User
10476,Michael Hernandez,23,Germany,Basic,549,Romance,2024-03-11,Gen Z,TV Addict,Lost User
10477,Katie Johnson,33,UK,Premium,309,Documentary,2024-07-09,Millennials,Binge Watcher,Lost User
10478,Emma Johnson,60,Brazil,Premium,540,Comedy,2024-11-08,Boomers,TV Addict,Lost User
10479,Emma Jones,54,Canada,Premium,54,Documentary,2024-08-14,Gen X,Casual Viewer,Lost User
10480,Chris Brown,33,Australia,Standard,806,Horror,2024-06-09,Millennials,Hardcore Viewer,Lost User
10481,John Miller,18,Australia,Premium,362,Romance,2024-06-17,Gen Z,Binge Watcher,Lost User
10482,David Garcia,37,Japan,Premium,123,Comedy,2024-10-27,Millennials,Light Watcher,Lost User
10483,Sarah Williams,16,UK,Premium,185,Romance,2025-01-04,Gen Z,Light Watcher,Dormant User
10484,Emma Martinez,19,Germany,Basic,241,Romance,2024-11-22,Gen Z,Regular Watcher,Lost User
10485,David Martinez,13,Brazil,Basic,786,Romance,2024-07-30,Gen Z,Marathon Watcher,Lost User
10486,Michael Johnson,61,USA,Standard,750,Horror,2024-12-26,Boomers,Marathon Watcher,Lost User
10487,Alex Jones,59,Mexico,Standard,270,Drama,2024-09-18,Boomers,Regular Watcher,Lost User
10488,Jane Williams,50,Germany,Basic,418,Documentary,2024-09-14,Gen X,Dedicated Viewer,Lost User
10489,James Miller,55,UK,Basic,774,Action,2025-02-07,Gen X,Marathon Watcher,Dormant User
10490,Sarah Smith,48,Brazil,Basic,364,Romance,2024-08-18,Gen X,Binge Watcher,Lost User
10491,David Johnson,29,UK,Standard,281,Documentary,2024-07-19,Millennials,Regular Watcher,Lost User
10492,Michael Davis,19,Japan,Standard,455,Drama,2024-06-01,Gen Z,Dedicated Viewer,Lost User
10493,Chris Brown,54,Germany,Basic,905,Romance,2024-06-13,Gen X,Ultimate Binger,Lost User
10494,Michael Brown,65,Germany,Premium,748,Action,2024-09-07,Boomers,Marathon Watcher,Lost User
10495,Emma Williams,43,USA,Basic,604,Action,2024-11-11,Millennials,Streaming Fanatic,Lost User
10496,Alex Jones,30,Mexico,Basic,55,Sci-Fi,2024-04-01,Millennials,Casual Viewer,Lost User
10497,Jane Williams,22,India,Premium,754,Sci-Fi,2024-04-30,Gen Z,Marathon Watcher,Lost User
10498,Emma Brown,44,Canada,Basic,225,Horror,2024-05-06,Gen X,Regular Watcher,Lost User
10499,Michael Davis,72,UK,Basic,518,Romance,2024-03-31,Boomers,TV Addict,Lost User
10500,Michael Jones,58,Australia,Premium,429,Comedy,2025-01-25,Gen X,Dedicated Viewer,Dormant User
10501,Jane Williams,21,UK,Standard,446,Horror,2024-07-10,Gen Z,Dedicated Viewer,Lost User
10502,Chris Garcia,73,France,Basic,815,Action,2024-12-15,Boomers,Hardcore Viewer,Lost User
10503,John Smith,36,Australia,Basic,565,Comedy,2024-12-19,Millennials,TV Addict,Lost User
10504,Katie Smith,72,Brazil,Standard,345,Horror,2025-01-19,Boomers,Binge Watcher,Dormant User
10505,Katie Garcia,72,Brazil,Premium,487,Drama,2024-05-14,Boomers,Dedicated Viewer,Lost User
10506,Jane Smith,57,Mexico,Basic,29,Comedy,2024-11-20,Gen X,Casual Viewer,Lost User
10507,Katie Brown,68,Australia,Premium,101,Action,2024-11-23,Boomers,Light Watcher,Lost User
10508,Michael Davis,25,UK,Basic,785,Action,2024-09-24,Gen Z,Marathon Watcher,Lost User
10509,Katie Garcia,80,Canada,Basic,346,Action,2024-08-19,Boomers,Binge Watcher,Lost User
10510,John Brown,33,India,Premium,151,Comedy,2024-08-30,Millennials,Light Watcher,Lost User
10511,Jane Davis,73,UK,Standard,713,Comedy,2024-06-04,Boomers,Marathon Watcher,Lost User
10512,Emma Johnson,42,Australia,Basic,920,Documentary,2025-02-21,Millennials,Ultimate Binger,Dormant User
10513,James Hernandez,58,USA,Premium,544,Sci-Fi,2024-09-16,Gen X,TV Addict,Lost User
10514,James Brown,30,Brazil,Standard,991,Romance,2024-11-28,Millennials,Ultimate Binger,Lost User
10515,Sarah Hernandez,50,USA,Premium,26,Horror,2024-11-24,Gen X,Casual Viewer,Lost User
10516,James Miller,18,Canada,Standard,678,Sci-Fi,2024-05-06,Gen Z,Streaming Fanatic,Lost User
10517,Alex Jones,53,Germany,Standard,702,Horror,2024-12-14,Gen X,Marathon Watcher,Lost User
10518,Sarah Garcia,57,Canada,Basic,902,Sci-Fi,2024-05-02,Gen X,Ultimate Binger,Lost User
10519,James Hernandez,31,Canada,Basic,723,Documentary,2024-05-10,Millennials,Marathon Watcher,Lost User
10520,Katie Johnson,44,France,Basic,872,Sci-Fi,2025-02-10,Gen X,Hardcore Viewer,Dormant User
10521,Jane Miller,48,Canada,Premium,377,Horror,2024-03-31,Gen X,Binge Watcher,Lost User
10522,Chris Brown,47,Germany,Premium,171,Horror,2024-12-08,Gen X,Light Watcher,Lost User
10523,James Williams,46,USA,Standard,72,Romance,2024-11-02,Gen X,Casual Viewer,Lost User
10524,Katie Brown,51,Japan,Standard,286,Comedy,2024-10-16,Gen X,Regular Watcher,Lost User
10525,Sarah Martinez,80,Germany,Premium,22,Romance,2024-05-12,Boomers,Casual Viewer,Lost User
10526,James Smith,64,Canada,Basic,610,Horror,2024-08-26,Boomers,Streaming Fanatic,Lost User
10527,Sarah Jones,47,Mexico,Basic,893,Horror,2024-05-24,Gen X,Hardcore Viewer,Lost User
10528,James Davis,34,Canada,Basic,441,Sci-Fi,2024-07-10,Millennials,Dedicated Viewer,Lost User
10529,Chris Jones,76,Germany,Standard,589,Comedy,2024-08-23,Boomers,TV Addict,Lost User
10530,James Hernandez,63,Canada,Basic,866,Romance,2024-12-10,Boomers,Hardcore Viewer,Lost User
10531,Emma Johnson,39,Japan,Premium,87,Sci-Fi,2024-11-07,Millennials,Casual Viewer,Lost User
10532,Michael Williams,50,Brazil,Basic,995,Action,2024-08-30,Gen X,Ultimate Binger,Lost User
10533,Sarah Brown,76,UK,Basic,167,Horror,2024-03-20,Boomers,Light Watcher,Lost User
10534,John Martinez,46,Brazil,Basic,115,Sci-Fi,2024-06-22,Gen X,Light Watcher,Lost User
10535,Emma Jones,47,France,Basic,91,Romance,2024-12-04,Gen X,Casual Viewer,Lost User
10536,Michael Johnson,76,Mexico,Basic,540,Action,2024-09-03,Boomers,TV Addict,Lost User
10537,Sarah Jones,77,Japan,Standard,787,Documentary,2024-09-01,Boomers,Marathon Watcher,Lost User
10538,James Hernandez,23,India,Premium,962,Horror,2024-05-24,Gen Z,Ultimate Binger,Lost User
10539,Michael Jones,29,UK,Premium,949,Sci-Fi,2024-10-23,Millennials,Ultimate Binger,Lost User
10540,Chris Miller,68,Japan,Standard,356,Horror,2025-03-07,Boomers,Binge Watcher,Recently Inactive
10541,Katie Hernandez,21,Japan,Premium,262,Sci-Fi,2024-06-05,Gen Z,Regular Watcher,Lost User
10542,Emma Jones,74,USA,Basic,2,Action,2024-07-14,Boomers,Casual Viewer,Lost User
10543,James Davis,36,Japan,Premium,516,Horror,2024-10-23,Millennials,TV Addict,Lost User
10544,Jane Johnson,44,Germany,Basic,411,Action,2024-07-20,Gen X,Dedicated Viewer,Lost User
10545,David Williams,52,India,Basic,915,Action,2024-11-05,Gen X,Ultimate Binger,Lost User
10546,Chris Davis,24,Mexico,Basic,301,Horror,2024-04-05,Gen Z,Binge Watcher,Lost User
10547,Alex Hernandez,53,Germany,Basic,212,Action,2024-08-06,Gen X,Regular Watcher,Lost User
10548,Emma Brown,34,Brazil,Standard,344,Romance,2024-07-02,Millennials,Binge Watcher,Lost User
10549,Jane Garcia,33,India,Premium,717,Documentary,2025-02-08,Millennials,Marathon Watcher,Dormant User
10550,Sarah Brown,45,Australia,Premium,304,Documentary,2025-02-25,Gen X,Binge Watcher,Dormant User
10551,Michael Johnson,63,Brazil,Standard,967,Horror,2024-06-19,Boomers,Ultimate Binger,Lost User
10552,Chris Miller,48,Mexico,Basic,46,Horror,2024-12-05,Gen X,Casual Viewer,Lost User
10553,Katie Brown,80,Australia,Standard,408,Horror,2024-06-03,Boomers,Dedicated Viewer,Lost User
10554,Sarah Davis,78,Australia,Premium,426,Documentary,2024-05-15,Boomers,Dedicated Viewer,Lost User
10555,Alex Martinez,17,Japan,Basic,34,Drama,2024-06-08,Gen Z,Casual Viewer,Lost User
10556,Jane Davis,60,Australia,Premium,396,Comedy,2024-03-12,Boomers,Binge Watcher,Lost User
10557,Jane Williams,33,Canada,Basic,362,Drama,2024-12-13,Millennials,Binge Watcher,Lost User
10558,Alex Jones,31,India,Standard,567,Comedy,2024-08-21,Millennials,TV Addict,Lost User
10559,Katie Miller,60,Japan,Basic,460,Action,2024-11-04,Boomers,Dedicated Viewer,Lost User
10560,Sarah Martinez,66,Australia,Premium,395,Comedy,2024-09-13,Boomers,Binge Watcher,Lost User
10561,Sarah Jones,21,Germany,Premium,471,Drama,2024-09-16,Gen Z,Dedicated Viewer,Lost User
10562,David Johnson,50,Brazil,Premium,405,Documentary,2024-10-21,Gen X,Dedicated Viewer,Lost User
10563,Sarah Miller,72,Brazil,Premium,206,Documentary,2024-12-26,Boomers,Regular Watcher,Lost User
10564,Sarah Williams,23,France,Standard,529,Horror,2025-03-01,Gen Z,TV Addict,Dormant User
10565,Chris Brown,30,Mexico,Standard,142,Action,2025-02-13,Millennials,Light Watcher,Dormant User
10566,Alex Hernandez,52,UK,Standard,742,Horror,2024-08-22,Gen X,Marathon Watcher,Lost User
10567,John Brown,75,Canada,Basic,659,Horror,2025-02-09,Boomers,Streaming Fanatic,Dormant User
10568,Michael Davis,20,Germany,Basic,931,Action,2024-08-05,Gen Z,Ultimate Binger,Lost User
10569,Katie Garcia,58,USA,Basic,788,Documentary,2024-12-11,Gen X,Marathon Watcher,Lost User
10570,Michael Smith,34,India,Premium,656,Sci-Fi,2024-06-03,Millennials,Streaming Fanatic,Lost User
10571,Sarah Jones,45,Japan,Premium,501,Drama,2025-02-15,Gen X,TV Addict,Dormant User
10572,Michael Miller,48,Germany,Basic,849,Romance,2024-12-16,Gen X,Hardcore Viewer,Lost User
10573,Jane Brown,71,Japan,Standard,237,Horror,2024-10-25,Boomers,Regular Watcher,Lost User
10574,Katie Williams,72,Brazil,Standard,570,Action,2024-07-04,Boomers,TV Addict,Lost User
10575,Jane Johnson,72,Australia,Basic,276,Drama,2025-02-05,Boomers,Regular Watcher,Dormant User
10576,Katie Williams,46,Australia,Basic,672,Sci-Fi,2024-06-14,Gen X,Streaming Fanatic,Lost User
10577,Michael Davis,71,Germany,Premium,436,Sci-Fi,2025-02-06,Boomers,Dedicated Viewer,Dormant User
10578,Katie Davis,45,Australia,Premium,863,Comedy,2024-04-28,Gen X,Hardcore Viewer,Lost User
10579,Chris Jones,57,France,Basic,841,Drama,2025-02-13,Gen X,Hardcore Viewer,Dormant User
10580,Katie Johnson,43,USA,Premium,490,Horror,2024-04-19,Millennials,Dedicated Viewer,Lost User
10581,Sarah Brown,27,Australia,Standard,398,Drama,2024-12-03,Gen Z,Binge Watcher,Lost User
10582,David Jones,67,Brazil,Standard,924,Comedy,2024-09-29,Boomers,Ultimate Binger,Lost User
10583,Chris Brown,14,India,Premium,367,Romance,2024-12-16,Gen Z,Binge Watcher,Lost User
10584,Emma Smith,22,Australia,Standard,29,Documentary,2024-04-01,Gen Z,Casual Viewer,Lost User
10585,Jane Brown,34,Australia,Standard,978,Romance,2024-11-05,Millennials,Ultimate Binger,Lost User
10586,Chris Brown,42,Japan,Basic,154,Horror,2025-01-17,Millennials,Light Watcher,Dormant User
10587,David Davis,15,UK,Premium,924,Action,2024-10-04,Gen Z,Ultimate Binger,Lost User
10588,Sarah Miller,64,Australia,Standard,635,Action,2025-01-17,Boomers,Streaming Fanatic,Dormant User
10589,James Davis,66,Japan,Premium,993,Drama,2024-05-25,Boomers,Ultimate Binger,Lost User
10590,Chris Johnson,33,Japan,Premium,324,Horror,2024-06-01,Millennials,Binge Watcher,Lost User
10591,David Jones,20,France,Standard,199,Documentary,2024-04-30,Gen Z,Light Watcher,Lost User
10592,Emma Jones,50,Brazil,Basic,429,Drama,2024-03-13,Gen X,Dedicated Viewer,Lost User
10593,Chris Garcia,19,Brazil,Premium,315,Horror,2024-08-25,Gen Z,Binge Watcher,Lost User
10594,Jane Hernandez,71,Mexico,Basic,388,Comedy,2025-02-03,Boomers,Binge Watcher,Dormant User
10595,Jane Jones,39,UK,Standard,68,Documentary,2024-07-16,Millennials,Casual Viewer,Lost User
10596,David Martinez,57,India,Standard,18,Sci-Fi,2024-04-01,Gen X,Casual Viewer,Lost User
10597,Jane Brown,59,Brazil,Standard,758,Documentary,2024-08-14,Boomers,Marathon Watcher,Lost User
10598,Katie Johnson,19,UK,Premium,656,Action,2024-08-10,Gen Z,Streaming Fanatic,Lost User
10599,John Brown,54,UK,Standard,750,Drama,2025-01-10,Gen X,Marathon Watcher,Dormant User
10600,Sarah Smith,19,USA,Premium,143,Horror,2024-04-03,Gen Z,Light Watcher,Lost User
10601,Michael Johnson,50,France,Standard,951,Sci-Fi,2024-04-07,Gen X,Ultimate Binger,Lost User
10602,Sarah Brown,64,Australia,Premium,833,Drama,2024-10-28,Boomers,Hardcore Viewer,Lost User
10603,Jane Brown,46,India,Standard,747,Romance,2024-10-02,Gen X,Marathon Watcher,Lost User
10604,Chris Johnson,59,Brazil,Standard,981,Romance,2024-10-17,Boomers,Ultimate Binger,Lost User
10605,John Miller,62,UK,Basic,616,Comedy,2024-12-02,Boomers,Streaming Fanatic,Lost User
10606,Jane Brown,61,Canada,Basic,989,Sci-Fi,2024-04-17,Boomers,Ultimate Binger,Lost User
10607,James Brown,32,Australia,Basic,669,Documentary,2024-11-02,Millennials,Streaming Fanatic,Lost User
10608,Katie Martinez,67,France,Standard,240,Drama,2025-02-01,Boomers,Regular Watcher,Dormant User
10609,Jane Miller,34,UK,Premium,26,Comedy,2024-05-11,Millennials,Casual Viewer,Lost User
10610,Katie Brown,40,France,Premium,276,Documentary,2024-05-30,Millennials,Regular Watcher,Lost User
10611,Jane Brown,77,Australia,Basic,513,Horror,2024-06-26,Boomers,TV Addict,Lost User
10612,Katie Jones,53,France,Premium,939,Documentary,2024-12-18,Gen X,Ultimate Binger,Lost User
